,Tanggal,Jam,Deskripsi Produk,Jumlah Barang
1621,06-01-2021,19:23:33,"Extra Shoot,",1
1622,06-01-2021,16:51:00,"V-60, Original",1
1623,06-01-2021,16:51:00,"Rum,",1
1624,06-01-2021,16:51:00,"Risoles,",1
1625,06-01-2021,13:11:50,"Cafe Latte, Original",2
1626,06-01-2021,11:39:18,"Cappuchino, Ice",1
1627,05-01-2021,21:12:44,"Doppio,",1
1628,05-01-2021,21:12:29,"Lemon Tea, Ice",1
1629,05-01-2021,21:11:56,"Pink Story, Ice",1
1630,05-01-2021,21:11:56,"Gula Aren, Original",1
1631,05-01-2021,21:11:56,"Coffee Beer,",1
1632,05-01-2021,21:05:44,"Extra Telur,",2
1633,05-01-2021,21:05:44,"Lemon Tea, Ice",1
1634,05-01-2021,20:38:45,"Milk Tea, Ice",1
1635,05-01-2021,20:38:45,"Americano, Hot",1
1636,05-01-2021,20:28:25,"Coffee & Cream,",1
1637,05-01-2021,20:28:25,"Americano, Ice",1
1638,05-01-2021,20:12:01,"V-60, Original",1
1639,05-01-2021,19:34:45,"Pink Story, Hot",1
1640,05-01-2021,18:24:04,"Lemon Tea, Ice",1
1641,05-01-2021,18:02:48,"Pink Story, Ice",1
1642,05-01-2021,18:02:48,"Choco Latte, Ice",1
1643,05-01-2021,17:53:57,"Coffee & Cream,",3
1644,05-01-2021,17:47:48,"V-60, Japstyle",1
1645,05-01-2021,17:45:24,"Rum,",1
1646,05-01-2021,17:26:29,"Vanilla Milk, Hot",1
1647,05-01-2021,17:26:29,"Croissant,",2
1648,05-01-2021,15:18:24,"Indomie Rebus, Reguler",2
1649,05-01-2021,15:18:24,"Vietnam Drip, Ice",1
1650,05-01-2021,14:46:00,"Cafe Latte, Original",1
1651,05-01-2021,14:46:00,"Croissant,",2
1652,05-01-2021,13:21:09,"Pink Story, Ice",1
1653,05-01-2021,12:01:29,"Americano, Hot",1
1654,05-01-2021,12:01:29,"Croissant,",1
1655,04-01-2021,14:08:28,"Gula Aren, Original",1
1656,04-01-2021,14:08:28,"Lemon Tea, Ice",1
1657,03-01-2021,22:23:55,"Gula Aren, Original",3
1658,03-01-2021,22:23:55,"Pink Story, Ice",1
1659,03-01-2021,20:14:20,"Lemon Tea, Ice",1
1660,03-01-2021,17:04:07,"Pink Story, Ice",1
1661,03-01-2021,17:04:07,"Hazelnut,",1
1662,03-01-2021,13:27:33,"Lemon Tea, Ice",1
1663,03-01-2021,13:24:24,"Lemon Tea, Ice",1
1664,02-01-2021,22:14:43,"Choco Hazelnut, Ice",1
1665,02-01-2021,22:14:43,"Cafe Latte, Flavour",1
1666,02-01-2021,22:14:43,"Risoles,",2
1667,02-01-2021,21:38:49,"Hazelnut,",1
1668,02-01-2021,21:24:10,"Coffee & Cream,",1
1669,02-01-2021,21:24:10,"Piccolo, Ice",1
1670,02-01-2021,19:59:15,"Gula Aren, Original",1
1671,02-01-2021,19:56:55,"Gula Aren, Original",2
1672,02-01-2021,19:51:08,"Gula Aren, Original",2
1673,02-01-2021,19:36:22,creamcheese,1
1674,02-01-2021,19:36:22,"Coffee Beer,",1
1675,02-01-2021,19:00:01,"Gula Aren, Original",2
1676,02-01-2021,15:59:11,"Cafe Latte, Original",1
1677,01-01-2021,21:03:26,"Cinnamon Coffee,",1
1678,01-01-2021,20:11:33,"Lemon Tea, Ice",1
1679,01-01-2021,18:50:20,"Choco Latte, Hot",1
1680,01-01-2021,18:49:19,"Pink Story, Ice",1
1681,01-01-2021,18:49:19,"Rum,",1
1682,01-01-2021,18:49:19,"Dragon Tea, Ice",1
1683,01-01-2021,18:47:59,"Rum,",1
1684,01-01-2021,18:47:59,"Dragon Tea, Ice",1
1685,01-01-2021,18:47:00,"Vietnam Drip, Ice",1
1686,01-01-2021,18:36:13,"Choco Latte, Ice",1
1687,01-01-2021,18:34:49,"Hazelnut,",1
1688,01-01-2021,18:34:49,"Indomie Rebus, Reguler",2
1689,01-01-2021,15:33:17,"Pink Story, Hot",1
1690,01-01-2021,15:17:30,"Indomie Goreng, Reguler",2
1691,01-01-2021,14:07:22,"Cafe Latte, Original",2
1692,31-12-2022,23:35:29,"Choco Hazelnut, Ice",1
1693,31-12-2022,23:26:10,"Pink Story, Hot",2
1694,31-12-2020,23:25:17,"Coffee Beer,",1
1695,31-12-2020,23:25:17,"Cafe Latte, Original",1
1696,31-12-2020,23:06:04,"Garlic Bread,",1
1697,31-12-2020,23:02:25,"Gula Aren, Original",2
1698,31-12-2020,22:02:03,"To - Brew,",1
1699,31-12-2020,21:02:32,"Vietnam Drip, Ice",1
1700,31-12-2020,20:50:38,"Cafe Latte, Flavour",1
1701,31-12-2020,20:46:33,"Garlic Bread,",1
1702,31-12-2020,20:46:33,"Milk Tea, Ice",1
1703,31-12-2020,20:44:19,"Vanilla Milk, Ice",1
1704,31-12-2020,20:44:19,"Coffee Beer,",1
1705,31-12-2020,20:41:31,"Coffee Beer,",1
1706,31-12-2020,20:41:31,"French Fries, Reguler",2
1707,31-12-2020,20:41:31,"Garlic Bread,",1
1708,31-12-2020,20:41:31,"Extra Telur,",1
1709,31-12-2020,20:41:31,"Rum,",1
1710,31-12-2020,20:41:31,"Lemon Tea, Hot",1
1711,31-12-2020,20:36:11,"Choco Hazelnut, Ice",1
1712,31-12-2020,20:36:11,"Garlic Bread,",1
1713,31-12-2020,20:27:30,"Choco Hazelnut, Ice",2
1714,31-12-2020,20:19:12,"Cinnamon Coffee,",1
1715,31-12-2020,20:19:12,"Milk Tea, Hot",1
1716,31-12-2020,18:18:40,"Pink Story, Ice",1
1717,31-12-2020,18:18:40,"Vietnam Drip, Hot",1
1718,31-12-2020,17:24:13,"Cappuchino, Classic",1
1719,31-12-2020,15:54:42,"Gula Aren, Original",3
1720,31-12-2020,15:54:42,"Risoles,",2
1721,31-12-2020,15:54:42,"French Fries, Reguler",1
1722,31-12-2020,15:54:42,"Garlic Bread,",3
1723,31-12-2020,15:54:42,"Indomie Rebus, Reguler",2
1724,31-12-2020,12:38:25,"Gula Aren, Original",1
1725,31-12-2020,12:17:50,"Cafe Latte, Original",1
1726,31-12-2020,12:16:56,"Croissant,",2
1727,31-12-2020,12:16:56,"Mochacino, Hot",1
1728,31-12-2020,12:16:56,"Air mineral,",1
1729,30-12-2020,21:00:45,"Vietnam Drip, Hot",1
1730,30-12-2020,19:30:02,"Vietnam Drip, Hot",1
1731,30-12-2020,19:06:25,Garlic bread,1
1732,30-12-2020,19:06:25,Croissant,1
1733,30-12-2020,18:53:51,"Garlic Bread,",1
1734,30-12-2020,18:53:51,"Croissant,",1
1735,30-12-2020,15:04:39,"Croissant,",2
1736,29-12-2020,20:07:05,"Cafe Latte, Original",1
1737,29-12-2020,19:35:22,"Cafe Latte, Original",1
1738,28-12-2020,20:41:17,"Choco Latte, Hot",1
1739,28-12-2020,18:54:33,"Gula Aren, Original",1
1740,28-12-2020,18:46:18,"Pink Story, Ice",1
1741,28-12-2020,18:46:18,"French Fries, Reguler",1
1742,28-12-2020,16:03:04,"V-60, Japstyle",1
1743,28-12-2020,15:01:22,"Vanilla Milk, Ice",1
1744,28-12-2020,15:01:22,"Milk Tea, Ice",1
1745,28-12-2020,14:51:15,"Vanilla Milk, Ice",1
1746,28-12-2020,13:50:53,"Gula Aren, Original",1
1747,28-12-2020,13:50:53,"Extra Shoot,",1
1748,28-12-2020,13:50:53,"Garlic Bread,",2
1749,28-12-2020,13:25:43,"Cappuchino, Ice",3
1750,28-12-2020,13:25:43,"Gula Aren, Original",2
1751,28-12-2020,13:25:43,"Extra Shoot,",1
1752,28-12-2020,12:51:13,"Cafe Latte, Original",1
1753,27-12-2020,23:09:33,"V-60, Japstyle",1
1754,27-12-2020,18:00:57,"Rum,",1
1755,27-12-2020,18:00:57,"Salted Caramel,",1
1756,27-12-2020,18:00:57,"Coffee Crema,",1
1757,27-12-2020,15:53:50,"Milk Tea, Ice",1
1758,27-12-2020,15:53:50,"Pink Story, Ice",1
1759,27-12-2020,15:53:50,"Salted Caramel,",1
1760,27-12-2020,15:53:50,"Rum,",1
1761,27-12-2020,15:53:50,"Hazelnut,",1
1762,27-12-2020,15:28:06,"Cafe Latte, Original",1
1763,27-12-2020,15:28:06,"Cinnamon Coffee,",1
1764,27-12-2020,11:21:02,"Milk Tea, Ice",1
1765,27-12-2020,10:56:56,"Flat White,",1
1766,27-12-2020,10:56:56,"Croissant,",2
1767,27-12-2020,10:56:56,"Cinnamon Coffee,",1
1768,26-12-2020,21:13:35,"Cafe Latte, Original",1
1769,26-12-2020,20:56:20,"Coffee Beer,",1
1770,26-12-2020,20:56:20,"Vanilla Milk, Hot",1
1771,26-12-2020,20:51:06,"Hazelnut,",1
1772,26-12-2020,20:51:06,"Cappuchino, Classic",1
1773,26-12-2020,19:01:33,"Pink Story, Ice",1
1774,26-12-2020,19:01:33,"Indomie Goreng, Reguler",1
1775,26-12-2020,19:01:33,"Indomie Goreng, Telur",1
1776,26-12-2020,17:28:19,"Salted Caramel,",1
1777,26-12-2020,17:28:19,"French Fries, Reguler",1
1778,26-12-2020,16:09:35,"Cappuchino, Classic",1
1779,26-12-2020,14:56:37,"Pink Story, Hot",1
1780,26-12-2020,14:56:37,"Cafe Latte, Original",1
1781,26-12-2020,13:14:15,"Long Black,",1
1782,25-12-2020,20:23:20,"Gula Aren, Original",2
1783,25-12-2020,20:23:20,"Extra Shoot,",2
1784,25-12-2020,20:14:12,"V-60, Japstyle",1
1785,25-12-2020,20:14:12,coldbrew,1
1786,25-12-2020,19:24:23,"Americano, Hot",1
1787,25-12-2020,18:33:47,"Piccolo, Ice",2
1788,25-12-2020,14:39:19,"Gula Aren, Original",1
1789,24-12-2020,21:13:02,"Air mineral,",1
1790,24-12-2020,20:24:06,"Mochacino, Hot",1
1791,24-12-2020,20:24:06,"Long Black,",1
1792,24-12-2020,15:10:47,"Lemon Tea, Ice",1
1793,24-12-2020,11:04:33,"Matcha Latte, Ice",1
1794,23-12-2020,20:55:11,"Pink Story, Ice",1
1795,23-12-2020,20:25:37,"Dragon Tea, Hot",1
1796,23-12-2020,20:25:37,"Vietnam Drip, Hot",1
1797,22-12-2020,21:01:50,"Mochacino, Hot",1
1798,22-12-2020,21:01:50,"Vietnam Drip, Hot",1
1799,22-12-2020,21:01:50,"French Fries, Reguler",1
1800,22-12-2020,08:37:13,"Extra Shoot,",2
1801,22-12-2020,08:37:13,"Americano, Ice",2
1802,22-12-2020,08:36:58,"Coffee Beer,",2
1803,22-12-2020,08:36:58,"Croissant,",3
1804,22-12-2020,08:36:37,"Choco Latte, Hot",1
1805,22-12-2020,08:36:37,"Long Black,",1
1806,21-12-2020,20:21:30,"Mochacino, Hot",1
1807,21-12-2020,20:20:42,"Choco Latte, Ice",1
1808,21-12-2020,20:20:42,"Risoles,",1
1809,21-12-2020,19:52:23,"Mochacino, Ice",1
1810,21-12-2020,19:24:21,"Gula Aren, Original",1
1811,21-12-2020,19:12:18,"Croissant,",2
1812,21-12-2020,19:11:38,"Cafe Latte, Original",1
1813,21-12-2020,19:11:38,"Croissant,",1
1814,21-12-2020,19:03:38,"Croissant,",1
1815,21-12-2020,19:03:01,"Pink Story, Ice",1
1816,21-12-2020,19:03:01,"Croissant,",1
1817,21-12-2020,18:34:49,"Dragon Tea, Ice",1
1818,21-12-2020,17:14:38,"Americano, Hot",1
1819,21-12-2020,17:05:22,"Matcha Latte, Ice",1
1820,21-12-2020,11:34:30,"Cinnamon Coffee,",1
1821,20-12-2020,20:30:15,"Gula Aren, Original",1
1822,20-12-2020,20:29:30,"Matcha Latte, Hot",1
1823,20-12-2020,20:29:30,"V-60, Original",1
1824,20-12-2020,20:29:04,"Salted Caramel,",1
1825,20-12-2020,20:29:04,"Brownies Baymax,",1
1826,20-12-2020,20:28:33,"Indomie Goreng, Reguler",1
1827,20-12-2020,20:28:33,"Dragon Tea, Ice",1
1828,20-12-2020,19:58:14,"Vietnam Drip, Hot",1
1829,20-12-2020,19:58:14,"Risoles,",2
1830,20-12-2020,19:58:14,"Gula Aren, Original",1
1831,20-12-2020,19:57:56,"Pink Story, Ice",1
1832,20-12-2020,19:57:56,"Vietnam Drip, Ice",1
1833,20-12-2020,19:57:56,"Gula Aren, Original",1
1834,20-12-2020,19:57:56,"Risoles,",2
1835,20-12-2020,18:48:33,"Coffee Beer,",1
1836,20-12-2020,17:42:52,"Lemon Tea, Ice",1
1837,20-12-2020,15:33:07,le mineral,1
1838,20-12-2020,14:59:05,"Brownies Baymax,",1
1839,20-12-2020,14:27:07,"Salted Caramel,",1
1840,20-12-2020,14:23:40,"Pink Story, Ice",1
1841,20-12-2020,14:23:40,"Vanilla Milk, Ice",1
1842,20-12-2020,14:14:55,"Butter Scotch, Ice",1
1843,20-12-2020,14:14:30,"Pink Story, Ice",1
1844,20-12-2020,14:13:58,"Butter Scotch, Ice",1
1845,20-12-2020,13:29:40,"Brownies Baymax,",3
1846,20-12-2020,13:29:40,"Salted Caramel,",1
1847,20-12-2020,13:29:40,"Matcha Latte, Ice",1
1848,20-12-2020,13:21:11,"Butter Scotch, Ice",2
1849,20-12-2020,12:38:49,"Cafe Latte, Original",1
1850,20-12-2020,11:00:40,"Cafe Latte, Original",2
1851,20-12-2020,11:00:40,"Choco Latte, Ice",2
1852,20-12-2020,11:00:40,"Pink Story, Ice",1
1853,20-12-2020,11:00:40,"Flat White,",1
1854,20-12-2020,11:00:40,"Croissant,",8
1855,19-12-2020,23:30:59,"Milk Tea, Hot",1
1856,19-12-2020,23:30:59,"Gula Aren, Original",1
1857,19-12-2020,22:07:40,"V-60, Japstyle",1
1858,19-12-2020,22:07:40,"Butter Scotch, Ice",1
1859,19-12-2020,22:07:40,"Indomie Rebus, Reguler",2
1860,19-12-2020,22:07:40,"Cafe Latte, Flavour",2
1861,19-12-2020,20:58:51,"Pink Story, Hot",1
1862,19-12-2020,20:58:51,"Cafe Latte, Flavour",1
1863,19-12-2020,20:55:05,"Long Black,",1
1864,19-12-2020,20:54:31,"Cafe Latte, Original",1
1865,19-12-2020,20:53:41,"Choco Latte, Hot",1
1866,19-12-2020,20:53:41,"Coffee Beer,",1
1867,19-12-2020,20:46:47,"Americano, Ice",1
1868,19-12-2020,18:55:01,"Coffee Beer,",1
1869,19-12-2020,18:50:15,"Gula Aren, Original",2
1870,19-12-2020,18:07:38,"Choco Latte, Ice",1
1871,19-12-2020,18:07:38,"Indomie Rebus, Reguler",1
1872,19-12-2020,18:07:38,"Risoles,",2
1873,18-12-2020,21:47:16,"Choco Latte, Hot",2
1874,18-12-2020,21:47:16,"Lemon Tea, Ice",1
1875,18-12-2020,21:47:16,"Cafe Latte, Original",1
1876,18-12-2020,21:46:09,"French Fries, Reguler",2
1877,18-12-2020,21:46:09,"Vanilla Milk, Ice",2
1878,18-12-2020,21:46:09,"Choco Latte, Ice",1
1879,18-12-2020,21:46:09,"Risoles,",2
1880,18-12-2020,21:44:54,"Cinnamon Coffee,",1
1881,18-12-2020,21:44:54,"Vietnam Drip, Hot",1
1882,18-12-2020,21:44:54,"Risoles,",2
1883,18-12-2020,20:48:13,"Cinnamon Coffee,",1
1884,18-12-2020,20:48:13,"Coffee Beer,",1
1885,18-12-2020,20:48:13,"Cappuchino, Classic",1
1886,18-12-2020,20:48:13,Indomie+telur,2
1887,18-12-2020,20:48:13,"Matcha Latte, Ice",1
1888,18-12-2020,20:48:13,"Pink Story, Ice",1
1889,18-12-2020,20:09:14,"Gula Aren, Original",1
1890,18-12-2020,20:00:31,"Risoles,",1
1891,18-12-2020,19:49:18,"Pink Story, Ice",1
1892,18-12-2020,19:49:18,"Gula Aren, Original",1
1893,18-12-2020,17:57:31,"Air mineral,",1
1894,18-12-2020,17:27:39,"Pink Story, Ice",1
1895,18-12-2020,17:27:39,"V-60, Japstyle",1
1896,18-12-2020,17:27:39,"Gula Aren, Original",1
1897,18-12-2020,17:27:39,"Mochacino, Ice",1
1898,18-12-2020,17:27:39,"Brownies Baymax,",1
1899,18-12-2020,17:19:59,"Indomie Rebus, Reguler",1
1900,18-12-2020,17:19:59,"Salted Caramel,",1
1901,18-12-2020,17:19:59,"French Fries, Reguler",1
1902,18-12-2020,17:19:59,"Risoles,",1
1903,18-12-2020,17:19:59,"Matcha Latte, Ice",1
1904,18-12-2020,16:55:05,"Lemon Tea, Hot",1
1905,18-12-2020,16:55:05,"Mochacino, Hot",1
1906,17-12-2020,23:11:22,"Cappuchino, Classic",1
1907,17-12-2020,23:10:22,"Cafe Latte, Original",1
1908,17-12-2020,22:35:24,"Cafe Latte, Original",1
1909,17-12-2020,22:35:24,"Gula Aren, Original",1
1910,17-12-2020,20:20:33,"Pink Story, Ice",1
1911,17-12-2020,20:20:33,"Croissant,",1
1912,17-12-2020,18:44:32,"Dragon Tea, Ice",1
1913,17-12-2020,18:44:32,"Salted Caramel,",1
1914,17-12-2020,16:01:53,"Gula Aren, Original",1
1915,16-12-2020,20:47:45,"Lemon Tea, Hot",1
1916,16-12-2020,20:47:35,"Pink Story, Hot",1
1917,16-12-2020,20:46:04,"Vietnam Drip, Hot",1
1918,16-12-2020,20:44:27,"Matcha Latte, Ice",1
1919,16-12-2020,20:44:27,"Coffee Beer,",1
1920,16-12-2020,13:22:27,"Gula Aren, Original",2
1921,16-12-2020,13:08:19,"Brownies Baymax,",6
1922,16-12-2020,13:08:19,"Lemon Tea, Ice",2
1923,16-12-2020,13:08:19,"Piccolo, Hot",7
1924,15-12-2020,21:09:21,"V-60, Original",1
1925,15-12-2020,20:20:19,"V-60, Japstyle",1
1926,15-12-2020,20:20:19,"V-60, Original",1
1927,15-12-2020,20:11:21,"V-60, Japstyle",1
1928,15-12-2020,20:11:21,"Piccolo, Hot",1
1929,15-12-2020,15:51:21,"Garlic Bread,",1
1930,15-12-2020,15:51:21,"Vanilla Milk, Hot",1
1931,15-12-2020,11:11:26,"Piccolo, Ice",3
1932,14-12-2020,20:13:04,"Vanilla Milk, Hot",1
1933,14-12-2020,17:28:04,"Gula Aren, Original",1
1934,14-12-2020,12:16:35,"Pink Story, Ice",1
1935,13-12-2020,21:38:06,"Hazelnut,",1
1936,13-12-2020,21:38:06,"Milk Tea, Ice",1
1937,13-12-2020,21:38:06,garlic bread x2,1
1938,13-12-2020,20:57:13,"Vietnam Drip, Hot",1
1939,13-12-2020,20:42:57,"Lemon Tea, Ice",1
1940,13-12-2020,20:34:25,"Long Black,",1
1941,13-12-2020,20:33:55,"Milk Tea, Ice",1
1942,13-12-2020,20:00:30,garlic bread,1
1943,13-12-2020,19:59:27,"V-60, Japstyle",2
1944,13-12-2020,19:58:25,"V-60, Japstyle",1
1945,13-12-2020,19:58:25,"Cafe Latte, Original",1
1946,12-12-2020,21:47:35,"Coffee Beer,",1
1947,12-12-2020,21:47:35,"Coffee Crema,",1
1948,12-12-2020,21:47:35,"Dragon Tea, Ice",1
1949,12-12-2020,21:47:35,"Garlic Bread,",1
1950,12-12-2020,21:47:10,"Choco Latte, Ice",1
1951,12-12-2020,21:47:10,"Vanilla Milk, Ice",1
1952,12-12-2020,21:08:37,"French Fries, Reguler",2
1953,12-12-2020,21:08:37,"Indomie Rebus, Telur",1
1954,12-12-2020,21:08:37,"Lemon Tea, Ice",1
1955,12-12-2020,21:08:37,"Milk Tea, Ice",1
1956,12-12-2020,20:31:13,"Coffee Beer,",1
1957,12-12-2020,20:31:13,"Milk Tea, Ice",1
1958,12-12-2020,20:31:13,"Piccolo, Ice",1
1959,12-12-2020,20:31:13,"Risoles,",3
1960,12-12-2020,20:31:13,"Salted Caramel,",2
1961,12-12-2020,20:27:10,"Coffee Beer,",1
1962,12-12-2020,20:27:10,"Extra Telur,",2
1963,12-12-2020,20:27:10,"French Fries, Reguler",2
1964,12-12-2020,20:27:10,"Milk Tea, Ice",1
1965,12-12-2020,20:27:10,"Risoles,",1
1966,12-12-2020,20:15:17,"Matcha Latte, Ice",1
1967,12-12-2020,20:15:17,"V-60, Original",1
1968,12-12-2020,20:10:33,"Air mineral,",1
1969,12-12-2020,20:10:33,"French Fries, Reguler",1
1970,12-12-2020,20:10:33,"Indomie Goreng, Telur",1
1971,12-12-2020,20:10:33,"Vanilla Milk, Hot",1
1972,12-12-2020,20:10:33,"Vanilla Milk, Ice",1
1973,12-12-2020,19:52:09,"Choco Latte, Ice",1
1974,12-12-2020,19:52:09,"Pink Story, Ice",1
1975,12-12-2020,19:52:09,creqmcheese,1
1976,12-12-2020,17:58:17,"Gula Aren, Original",1
1977,12-12-2020,17:38:19,"Garlic Bread,",1
1978,12-12-2020,17:38:19,"Pink Story, Ice",1
1979,12-12-2020,17:38:19,"V-60, Japstyle",1
1980,11-12-2020,20:48:43,"Gula Aren, Original",1
1981,11-12-2020,20:48:43,"Lemon Tea, Ice",1
1982,11-12-2020,20:29:04,"Dragon Tea, Ice",1
1983,11-12-2020,20:28:20,"Choco Latte, Hot",1
1984,11-12-2020,20:27:42,"Gula Aren, Original",1
1985,11-12-2020,18:56:37,"Cinnamon Coffee,",1
1986,11-12-2020,18:56:37,"Gula Aren, Original",1
1987,11-12-2020,18:56:37,"Salted Caramel,",1
1988,11-12-2020,18:06:01,"V-60, Japstyle",1
1989,11-12-2020,17:57:32,"Cinnamon Coffee,",1
1990,11-12-2020,17:08:16,"Cinnamon Coffee,",1
1991,11-12-2020,14:24:27,"Gula Aren, Original",1
1992,11-12-2020,14:24:27,"Mochacino, Ice",1
1993,11-12-2020,14:04:31,"Dragon Tea, Ice",1
1994,11-12-2020,14:04:31,"V-60, Japstyle",1
1995,11-12-2020,13:26:27,"Gula Aren, Original",2
1996,11-12-2020,11:46:02,"Gula Aren, Original",4
1997,11-12-2020,11:43:04,"Gula Aren, Original",1
1998,10-12-2020,22:09:20,"Brownies Baymax,",1
1999,10-12-2020,22:09:20,"Croissant,",1
2000,10-12-2020,22:09:20,"Piccolo, Hot",1
2001,10-12-2020,22:09:20,"Vietnam Drip, Hot",1
2002,10-12-2020,22:00:10,Kertas Thermal,1
2003,10-12-2020,21:53:25,"Coffee Beer,",1
2004,10-12-2020,21:43:19,"Matcha Latte, Ice",1
2005,10-12-2020,20:35:02,"Vanilla Milk, Ice",1
2006,10-12-2020,19:42:29,"Americano, Hot",1
2007,10-12-2020,19:42:29,"Matcha Latte, Ice",1
2008,10-12-2020,19:42:29,"Milk Tea, Ice",1
2009,10-12-2020,19:42:29,"Vietnam Drip, Hot",1
2010,10-12-2020,18:11:33,"Americano, Hot",1
2011,10-12-2020,16:27:29,"Cafe Latte, Original",1
2012,10-12-2020,14:02:04,"Croissant,",2
2013,10-12-2020,14:02:04,"Pink Story, Ice",1
2014,10-12-2020,14:02:04,"Salted Caramel,",1
2015,09-12-2020,21:27:25,"V-60, Original",1
2016,09-12-2020,21:26:57,"Vietnam Drip, Hot",1
2017,09-12-2020,21:05:01,"Lemon Tea, Hot",1
2018,09-12-2020,21:05:01,"Piccolo, Ice",1
2019,09-12-2020,21:04:17,"Cinnamon Coffee,",1
2020,09-12-2020,21:04:17,"Pink Story, Hot",1
2021,09-12-2020,20:42:59,"Americano, Ice",1
2022,09-12-2020,20:42:59,"Coffee Beer,",1
2023,09-12-2020,20:42:59,"French Fries, Reguler",1
2024,09-12-2020,20:42:59,"Indomie Goreng, Reguler",1
2025,09-12-2020,19:57:28,"Vietnam Drip, Hot",1
2026,09-12-2020,17:13:40,"Choco Latte, Hot",1
2027,09-12-2020,16:42:20,"Lemon Tea, Ice",1
2028,09-12-2020,16:09:53,"Indomie Goreng, Reguler",1
2029,09-12-2020,16:09:53,"Vietnam Drip, Hot",1
2030,09-12-2020,12:39:46,"Cafe Latte, Original",1
2031,09-12-2020,12:39:46,"Extra Shoot,",1
2032,08-12-2020,21:06:34,"Brownies Baymax,",5
2033,08-12-2020,21:06:34,"Cafe Latte, Original",1
2034,08-12-2020,21:06:34,"Choco Latte, Ice",1
2035,08-12-2020,21:06:34,"Gula Aren, Original",1
2036,08-12-2020,20:47:25,"Rum,",1
2037,08-12-2020,20:47:25,"Vietnam Drip, Hot",1
2038,08-12-2020,20:31:38,"Lemon Tea, Ice",1
2039,08-12-2020,19:46:05,"Lemon Tea, Ice",1
2040,08-12-2020,19:46:05,"Milk Tea, Ice",1
2041,08-12-2020,18:47:53,"Cinnamon Coffee,",1
2042,08-12-2020,15:56:15,"Lemon Tea, Ice",1
2043,07-12-2020,21:28:00,"Coffee Beer,",1
2044,07-12-2020,21:28:00,"Gula Aren, Original",1
2045,07-12-2020,21:28:00,"Rum,",1
2046,07-12-2020,20:13:56,"Gula Aren, Original",1
2047,07-12-2020,20:13:31,"Cafe Latte, Original",1
2048,07-12-2020,20:13:07,"Gula Aren, Original",1
2049,07-12-2020,19:25:32,"Croissant,",2
2050,07-12-2020,18:53:34,"Americano, Ice",1
2051,07-12-2020,18:53:34,"Choco Latte, Hot",1
2052,07-12-2020,18:50:26,"Long Black,",1
2053,07-12-2020,18:45:25,"Matcha Latte, Hot",1
2054,07-12-2020,18:14:15,"Pink Story, Ice",2
2055,07-12-2020,17:42:44,"Pink Story, Ice",1
2056,07-12-2020,17:36:39,"Extra Shoot,",1
2057,07-12-2020,17:36:39,"Gula Aren, Original",1
2058,07-12-2020,15:52:15,"Lemon Tea, Ice",1
2059,06-12-2020,22:36:02,"Vanilla Milk, Ice",1
2060,06-12-2020,22:29:34,"Gula Aren, Original",1
2061,06-12-2020,21:19:31,"Choco Latte, Hot",1
2062,06-12-2020,21:19:31,"Lemon Tea, Ice",1
2063,06-12-2020,21:19:31,"Vietnam Drip, Hot",1
2064,06-12-2020,21:01:06,"Butter Scotch, Ice",1
2065,06-12-2020,21:01:06,"Cafe Latte, Original",1
2066,06-12-2020,21:01:06,"Gula Aren, Original",1
2067,06-12-2020,20:44:45,"Long Black,",1
2068,06-12-2020,20:44:17,"Vanilla Milk, Hot",1
2069,06-12-2020,18:52:50,"Churos,",1
2070,06-12-2020,18:13:10,"Garlic Bread,",2
2071,06-12-2020,18:13:10,"Lemon Tea, Ice",1
2072,06-12-2020,17:24:48,"Coffee Beer,",2
2073,06-12-2020,17:02:02,"Vietnam Drip, Hot",2
2074,06-12-2020,08:51:30,"Piccolo, Hot",1
2075,06-12-2020,08:07:22,"Indomie Rebus, Telur",1
2076,05-12-2020,21:32:44,"Americano, Hot",1
2077,05-12-2020,21:22:39,"Coffee Beer,",1
2078,05-12-2020,21:22:39,"Matcha Latte, Ice",1
2079,05-12-2020,21:16:25,"Mochacino, Hot",1
2080,05-12-2020,21:16:03,"Gula Aren, Original",1
2081,05-12-2020,21:16:03,"Indomie Goreng, Reguler",2
2082,05-12-2020,21:16:03,"Rum,",1
2083,05-12-2020,18:45:57,"Lemon Tea, Ice",1
2084,05-12-2020,17:11:21,"Piccolo, Ice",1
2085,05-12-2020,17:11:21,"Risoles,",1
2086,05-12-2020,17:11:21,"Vietnam Drip, Ice",1
2087,05-12-2020,15:15:32,"Rum,",1
2088,05-12-2020,13:21:03,"Butter Scotch, Ice",1
2089,05-12-2020,13:21:03,"Cinnamon Coffee,",1
2091,04-12-2020,21:33:54,"Cafe Latte, Original",2
2092,04-12-2020,21:33:54,"Extra Shoot,",1
2093,04-12-2020,21:33:54,"Flat White,",1
2094,04-12-2020,21:33:20,"Cafe Latte, Original",1
2095,04-12-2020,21:33:20,"Gula Aren, Original",2
2096,04-12-2020,21:33:20,"V-60, Original",1
2097,04-12-2020,21:31:14,"Cafe Latte, Original",1
2098,04-12-2020,21:31:14,chocochese,1
2099,04-12-2020,21:30:35,"Lemon Tea, Ice",1
2100,04-12-2020,17:23:36,"Gula Aren, Original",1
2101,04-12-2020,17:23:18,"V-60, Japstyle",1
2102,04-12-2020,13:25:41,"Cappuchino, Classic",1
